RI,IFR,ICC,IANC
0,1.1,308.86,17.42
0,1.08,269.38,16.46
0,1.07,299.71,16.29
0,1.07,373.88,13.9
0,1.07,356.99,13.49
0,1.07,330.73,13.24
0,1.07,314.91,13.2
0,1.08,225.61,14.37
0,1.08,251.15,14.56
0,1.09,366.95,14.79
0,1.09,360.02,14.86
0.8,1.09,312.89,17.29
0,1.09,305.39,17.73
0,1.09,248.78,19.47
0,1.09,247.38,19.76
0,1.09,242.36,20.6
0,1.09,239.93,20.74
0,1.08,244.11,21.82
0,1.08,236.34,22.01
0,1.08,224.13,21.57
0,1.09,232.9,21.5
0,1.1,262.34,19.76
0,1.11,255.31,19.46
0,1.1,264.81,18.01
0,1.11,268.22,17.75
0,1.11,255.34,17.13
0,1.1,257.95,17.03
0,1.1,249.67,14.78
0,1.09,243.82,14.42
0,1.1,243.76,15.08
0,1.1,252.53,15.18
0,1.1,304,15.51
0,1.11,337.1,15.56
0,1.12,427.11,17.13
0,1.13,422.04,17.41
0,1.15,491.29,19.16
0,1.21,523.07,19.44
0,1.2,533,20.34
0,1.19,515.71,20.48
0.1,1.18,443.83,21.09
0,1.17,425.45,21.2
0,1.16,348.77,22.6
0,1.16,351.85,22.86
0,1.16,335.4,22.08
0,1.16,333.07,21.93
0,1.16,323.47,21.21
0,1.16,321.98,21.08
0,1.09,296.41,19.15
0.1,0.88,144.25,19.24
0,0.95,213.19,17.12
0,1.43,287.81,16.03
0,1.15,280.7,15.2
0,1.15,317.68,15.23
0,1.45,281.43,15.02
0,1.05,142.98,14.6
0,1.03,121.02,14.3
0,1.42,260.19,14.66
0,1.18,362.57,14.67
0,1.15,499.08,14.6
0,1.15,506.67,17.93
0,1.15,499.05,18.53
0,1.15,501.4,20.84
0,1.15,442.49,21.25
0,1.16,440.26,21.82
0,0.73,538.72,21.46
0,0.61,586.53,21.88
0,0.61,483.26,22.01
0,0.61,446.09,21.95
0,0.61,332.36,21.93
0,1.08,211.11,23.17
0,1.06,159.16,23.61
0,1.05,173.88,22
0,1.13,161.53,21.68
0,1.45,221.25,18.59
0,1.04,480.15,18.38
0,1.04,466.16,16.65
0,1.36,386.7,15.81
0,1.42,380.36,14.87
0,1.27,427.71,15.08
0,1.1,509.36,15.24
2.3,1.1,501.68,15.13
5,1.12,502.45,18.51
0,1.16,549.42,19.08
0,1.5,566.27,21.45
0,1.5,524.12,21.8
0,1.5,431.16,22.78
0,1.11,375.44,19.96
0,1.03,329.13,22.89
0,1.12,359.4,22.77
0,1.11,357.87,21.92
0,1.11,344.07,20.68
0,1.45,273.73,19.59
0,1.5,294.6,19.45
0,1.49,306.24,18.29
0,1.48,340.98,18.08
0,1.48,831.8,63.63
0,1.48,782.88,29.47
0,1.48,449.37,19.31
0,1.15,255.89,19.04
0,1.11,247.2,17.9
0,1.1,232.28,17.64
0,1.1,230.26,17.97
0,1.11,241.67,18
0,1.51,229.36,18.04
0,1.51,255.1,18.15
1.1,1.41,406.16,18.64
0,1.02,218.17,17.71
0.6,1.02,186.37,18.52
0.1,1.13,223.75,18.98
0.7,1.27,347.9,21.61
2.1,1.27,347.9,21.61
0,1.41,446.23,20.14
0,1.12,507.75,20.33
0,1.13,371.66,20.25
0,1.14,371.17,20.23
0,1.38,321.09,19.49
0,1.51,301.95,19.31
0,1.51,292.93,19.46
0,1.52,293.16,19.47
0,1.52,278.15,18.89
0,1.51,263.08,18.78
0,1.12,98.77,15.79
0,0.94,140.22,16.15
0,1.11,182.3,15.11
0,1.1,215.67,14.79
0,1.4,301.47,13.69
0,1.49,292.85,13.47
2.5,1.49,313,13.58
0.4,1.49,330.21,14.91
0,1.49,335.26,15.15
0,1.49,360.76,15.25
0,1.19,192.86,14.39
0,1.07,306.44,16.25
0,1.12,417.72,17.22
0,1.32,299.12,16.95
0,1.12,358.03,17.94
0,1.11,230.19,16.95
0,1.44,184.01,17.29
0,1.49,201.19,17.49
0,1.49,223.28,17.26
0,1.49,223.1,17.23
0,1.49,221.42,17.25
0,1.48,221.38,17.25
0,1.28,242.44,17.21
0,1.13,221.91,16.83
0,1.01,35.21,12.47
0,1.22,149.67,13.33
0,1.42,285.35,12.49
0,1.11,344.63,12.76
0,1.25,279.46,12.36
0,1.51,251.27,11.92
0,1.5,345.78,13.43
0,1.5,353.69,13.68
0,0.9,583.57,16.61
0,1.42,390.49,16.1
0,1.53,299.36,18.54
0,1.53,322.32,18.94
0,1.51,398.48,21.73
0,1.5,410.53,22.2
0,1.07,239.4,23.64
0,1.01,219.73,23.93
0,1.03,268.08,23.5
0,1.11,293.68,23.52
0,1.11,301.46,22.66
0,1.11,295.74,22.5
0,1.11,262.11,21.77
0,1.34,251.57,21.71
0,1.48,253.96,20.6
0,1.49,270.91,20.41
0,1.28,401.88,17.86
0,1.13,434.28,17.7
0,1.15,409.8,16.45
0,1.49,358.05,15.78
0,1.02,172.17,13.04
0,1.23,302.57,13.82
0,1.5,419.74,14.66
0,1.42,439,14.85
0,1.17,543.79,18.18
0,1.28,513.47,18.44
0,1.53,455.59,20.36
0,1.51,453.82,20.72
0,1.49,457.69,23.09
0,1.03,213.75,23.61
0,1.11,513.75,24.98
0,1.14,562.59,25.41
0,1.14,509.09,25.5
0.1,1.13,485.85,25.5
0,1.13,367.17,24.23
0,1.13,369.1,24
0,1.43,331.53,23.68
0,1.49,315.93,23.64
0,1.49,371.21,22.1
0,1.49,379.96,21.84
0,1.52,424.75,19.28
0,1.52,426.12,18.91
3.7,1.53,382.21,18.57
0.2,1.53,383.61,7.89
0,1.54,444.68,16.33
0,1.57,441.06,19.39
20.1,1.63,488.49,21.42
0,1.64,472.34,21.76
0,1.28,450.79,22.68
0,1.19,453.11,19.45
0,1.22,329.83,16
0,1.64,283.38,14.74
0,1.64,202.99,14.31
0,1.64,194.98,14.21
0,1.51,149.83,14.43
0,1.12,127.15,13.65
0,1.12,144.82,13.64
0,1.12,144.9,13.64
0,1.12,141.81,14.4
0,1.12,141.78,17.39
0,1.2,122.47,17.72
0,1.17,181.7,17.58
0,1.17,457.46,16.44
0,1.41,372.12,16.1
0,1.55,223.44,13.25
0,1.55,234.62,12.82
0,1.55,296.51,11.72
0.4,1.55,287.95,11.54
0,1.55,235.98,11.33
0,1.39,227.58,10.64
0,1.31,275.05,11.55
0,1.55,347.18,12.67
0,1.56,346.36,14.25
34.1,1.54,347.64,14.62
13.9,1.2,404.79,15.38
2.8,1.2,405.55,15.45
2.9,1.63,289.88,13.92
1.3,1.17,204.5,12.6
0.1,1.55,207.77,12.41
0.1,1.63,207.61,12.25
0,1.63,127.71,10.95
0,1.63,120.77,10.71
0,1.62,81.07,9.87
0.3,1.35,82.55,9.49
0.2,1.19,73.17,9.05
0,1.49,84.64,9.42
0.2,1.66,140.79,8.95
0,1.65,126.26,8.85
0,1.48,60.15,7.19
0,1.25,93.64,6.73
0,1.78,176.27,6.08
0.8,2.05,189.99,5.77
0,1.94,102.06,5.28
0,1.34,88.67,5.3
0,1.45,81.49,5.43
2,1.58,87.1,5.45
0.2,1.45,123.96,5.08
0,1.17,174.7,5.14
0,1.22,353.9,5.68
0,2.1,391.09,5.88
0,2.08,367.65,7.02
0,1.54,222.99,6.91
0,1.1,60.13,6.98
0.3,1.07,83.16,7.3
0,1.18,130.57,8.36
0,1.18,168.33,8.45
0,1.48,351.46,8.37
0,2.08,360.93,8.56
0,1.79,219.63,8.17
0,1.36,130.92,7.62
0,1.59,109.31,7.68
0,1.6,110.37,7.65
0,1.6,180,7.46
0,1.6,190.04,7.44
0,1.6,215.56,7.44
0,1.6,204.66,7.44
0,1.6,315.43,8
0,1.54,317.01,8.15
0,1.2,191.13,9.82
0,1.3,226.24,9.88
0,1.59,367.79,10.8
0,1.59,359.07,10.99
0,1.59,326.65,13.01
0,1.59,301.32,13.31
0,1.58,200.92,15.17
0,1.2,223.83,15.2
0,1.2,333.51,16.57
0,1.56,319.95,17.02
0,1.58,345.86,17.37
0,1.56,334.53,17.43
0,1.55,280.42,17.2
0,1.55,294.49,17.16
0,1.54,359.26,17.79
0,1.54,353.86,17.92
0,1.54,332.51,17.2
0,1.75,379.02,17.19
0,1.99,419.16,15.28
0,1.75,387.7,14.67
0,1.54,329.6,11.85
0,1.54,314.64,11.46
0,1.54,324.65,10.48
0,1.54,323.88,10.33
0,1.54,311.13,9.26
0,1.52,311.41,9.04
0,1.51,326.19,9.83
0,1.51,333,9.95
0,1.51,361.54,11.8
0,1.5,355.51,12.08
2.7,1.57,314.92,14.46
38.3,1.62,465.09,15.31
0.3,1.67,616.23,16.27
0,1.62,386.58,16.02
0,1.63,307.37,15.49
0,1.62,277.67,15.38
0,1.62,148.95,14.01
0,1.61,140.02,13.76
0,1.61,122.1,13.47
0,1.61,119.56,13.38
0,1.61,105,12.14
0,1.6,113.49,11.92
0,1.6,133.67,8.82
0,1.59,132.82,8.39
0,1.51,138.51,7.21
0,1.65,174.92,6.69
0,1.6,265.75,6.45
0,1.56,222.02,6.7
0,1.59,185.96,6.53
0,1.59,187.97,6.51
0,1.59,217.7,6.77
0.1,1.59,206.37,6.82
2.4,1.6,138.99,7.94
0.6,1.6,142.28,8.11
0,1.55,188.17,9.49
0,1.63,234.11,9.4
0,1.6,243.69,10.56
3.9,1.61,244.99,10.69
1.9,1.61,242.3,11
2.3,1.61,224.51,11.05
0.1,1.6,138.5,10.74
0.1,1.6,140.11,10.69
0,1.6,147.01,10.64
0,1.59,147.69,10.63
0,1.6,141.64,10.41
0,1.59,184.28,10.18
0,1.66,356.38,8.44
0,1.71,347.5,8.19
0,1.6,233.9,7.67
0,1.59,232.63,7.58
0,1.59,237.48,7.52
0,1.59,224.58,7.52
0,1.59,175.16,7.53
0,1.59,200.58,7.54
0,1.59,316.88,7.93
0,1.59,327.98,8
0,2.28,432.95,8.78
0,2.25,426.06,9.01
0,1.85,247.05,10.34
0,1.65,297.55,10.63
0,1.57,327.06,12.52
0,1.58,306.19,12.88
0,1.58,286.65,14.73
0,1.58,279.19,15
0,1.57,234.53,15.74
0,1.56,232.93,15.86
0,1.56,226.21,16.7
0,1.56,245.67,16.83
0,1.56,331.58,16.29
0,1.64,485.71,16.31
0,1.67,485.9,13.97
0,1.89,439.29,13.24
0,1.84,362.69,11.56
0,1.54,306.14,10.71
0,1.54,366.47,10.5
0,1.54,376.63,10.47
0,1.54,448.89,9.88
0,1.52,478.98,10.04
0,1.65,668.56,12.15
0,1.63,552.71,11.22
0,1.52,378.11,10.75
0,1.52,382.07,10.86
0,1.62,533.98,12.81
0,1.65,616.07,13.6
0,1.55,481.11,15.33
0,1.54,479.76,15.77
0,1.54,440.17,17.94
0,1.53,440.36,18.26
0,1.53,439.63,19.22
0,1.52,438.96,23.25
0,1.49,433.82,20.56
0,1.48,418.37,20.12
0,1.49,409.89,18.46
0,1.49,410.42,18.22
0.1,1.72,486.41,17.17
0,1.91,539.51,17.22
0,1.9,532.34,14.47
0,1.88,524.49,13.99
19.5,1.53,392.82,12.11
0.5,1.53,381.6,11.92
0.2,1.54,616.6,12.36
0.5,1.54,607.23,12.41
0,1.54,371.23,12.1
0,1.54,360.16,12.01
0,1.55,300.5,13.42
0,1.77,342.68,14.28
0,2.05,511.39,13.29
0,1.79,455.39,13.01
0.6,1.54,295.92,14.53
0.8,1.54,300.3,14.78
0.1,1.54,338.27,16.06
0,1.54,336.58,16.23
0,1.54,318.63,16.75
0,1.54,309.42,16.84
0,1.53,261.17,16.3
0,1.79,329.64,16.26
0,2.06,472.92,15.57
0,2.05,459.12,15.48
0,1.98,382.8,14.07
0,1.57,277.43,11.92
0,1.57,243.82,10.41
0,1.57,243.87,10.2
0,1.57,192.51,9.55
0,1.57,161.97,9.44
0,2.02,181.09,10.45
0,2.03,172.34,10.33
0,2.04,182.31,12.85
0,1.65,205.21,12.64
0,1.56,258.06,14.2
0,1.56,262.24,14.41
0,1.93,267.44,17.8
1.6,2.03,263.68,18.37
0,1.59,274.38,19.14
0,1.55,268.83,19.26
0.1,1.54,223.34,18.8
0,1.53,237.46,18.72
0.1,1.53,249.57,18.72
0,1.52,255.19,18.72
0,1.52,257.99,18.99
0,1.77,283.38,19.06
0,1.96,324.07,18
0,1.95,335.42,17.84
0,1.84,341.98,14.3
0,1.48,322.1,12.93
0,1.76,495.88,11.69
0,1.92,540.82,11.82
0,1.92,558.61,12.43
0,1.67,465.63,11.97
0,1.47,365.4,12.52
0,1.82,481.04,13.42
0,1.92,562.27,14.49
0,1.93,562.25,14.65
0,1.63,481.02,16.21
0,1.49,430.92,16.23
0,1.81,535.27,17.59
0,1.81,533.09,17.67
0,1.51,438.5,18.6
0,1.5,417.16,18.77
0,1.49,376.95,19.27
0,1.48,398.6,19.29
0,1.47,437.94,20.33
0,1.46,437.1,20.53
0,1.52,462.35,20.66
0,1.92,574.14,20.5
0,1.92,573.81,20.86
0,1.92,579.28,20.93
0,1.47,479.92,19.42
0,1.46,390.15,19.17
0,1.46,404.72,14.53
0,1.86,532.65,14.53
0,1.93,535.16,13.61
0,1.87,521.04,13.37
0,1.52,393.28,13.38
8.5,1.58,396.36,13.49
0.2,1.6,457.58,15.38
0,1.67,469.4,15.82
0,2.03,524.91,16.2
0,2.03,431,16.14
0,1.61,200.18,14.17
0,1.6,196.26,13.95
0,1.6,188.52,13.89
0,1.6,184.08,13.87
0,1.6,174.7,14.06
0,1.59,193.38,14.08
0,1.59,223.04,14.44
0,1.59,201.74,14.53
0,1.58,171.67,14.48
0,1.92,230.69,14.7
0,2.05,247.94,14.66
0,1.88,258.49,14.52
0,1.56,243.89,12.51
0,1.56,254.14,12.27
0,1.56,262.26,10.16
0,1.57,275.89,9.86
0,1.56,299.82,9.35
0,1.57,330.89,9.27
0,1.57,404.4,10.72
0,1.56,404.09,10.92
0,1.56,422.54,11.9
0,1.59,421.09,12.12
0,2.01,504.35,14.85
0,2,519.87,15.13
0,2,554.8,16.76
0,1.59,442.86,17.28
0,1.53,403.12,19.25
0,1.52,380.53,19.56
0,1.51,341.95,19.65
0.5,1.5,373.96,19.69
0.1,1.48,416.26,20.4
0.5,1.49,420.74,20.57
0.5,1.48,408.57,19.45
0,1.47,391.38,19.27
0,1.48,372.46,18.58
0,1.75,468.17,18.63
0,1.91,543.29,16.41
0,1.86,532.45,16.01
0,1.47,395.12,12.02
0,1.48,390.97,11.52
0,1.48,404.24,12.82
0,1.92,539.94,14.06
1,1.93,569.45,14.62
0.3,1.94,570.6,14.72
0.3,1.54,466.59,15.36
0.5,1.5,446.57,15.49
0,1.51,436.11,17.52
3.9,1.81,527.02,17.97
0,1.99,584.19,18.49
0,1.81,484.7,18.47
0,1.52,321.62,18.73
0,1.51,322.83,18.81
0,1.51,310.61,17.83
0,1.52,318,17.68
0,1.53,321.83,15.96
0,1.54,305.27,15.67
0,1.54,272.24,15.14
0,1.79,301.81,15.02
0,1.99,308.22,14.43
0,1.98,303.51,14.35
0,1.8,258.58,11.96
0,1.55,262.27,11.24
0,1.56,357.73,10.33
0,1.78,437.5,10.59
0,2.04,525.41,11.81
0.3,1.78,447.27,11.6
0.1,1.54,340.33,10.88
0,1.54,248.05,13.51
0,1.54,244.93,16.56
0,1.75,235.4,16.71
0,1.99,296.2,16.73
0,1.59,311.56,16.87
0,1.5,305.7,17.8
0,1.5,305.9,17.94
0,1.9,444.78,18.45
0,1.77,488.42,18.52
0,1.51,406.3,19.78
0,1.51,393.08,19.96
0,1.51,390.33,20.19
0,1.52,391.58,21.23
0,1.64,427.81,18.54
0,2.01,527.46,17.77
0,1.99,522.64,16.33
0,1.8,466.43,16.19
0,1.55,378.92,14.32
0,1.56,396.19,14.06
0,1.56,414.23,13.4
0,1.56,402.41,13.33
0,1.7,438.39,13.91
0,1.98,517.1,14.55
0,1.71,443.11,13.11
0,1.55,390.15,12.46
0,1.55,392.38,13.67
0,1.55,396.41,13.83
0,1.56,401.88,15.9
0,1.9,509.49,16.89
0,1.99,528.62,18.86
0,1.78,475.83,19.02
0,1.56,397.66,18.55
0,1.55,396.13,18.43
0,1.55,394.98,19.72
0,1.55,391.17,19.95
0,1.55,384.69,19.54
0,1.55,383.69,19.47
0,1.54,377.19,18.07
0,1.91,490.93,17.66
0,1.95,498.56,16.89
0,1.74,432.67,16.9
0,1.5,339.36,13.44
0,1.51,343.8,12.96
0,1.51,345.14,11.08
0,1.79,446.86,11.67
0,1.88,471.42,11.56
0,1.55,349.64,10.57
0,1.55,351.8,12.08
0,1.55,355.94,12.31
0,1.53,358.39,14.05
0,1.51,294.23,14.28
0,1.5,264.79,16.7
0,1.86,321.76,17.8
0,1.97,354.35,20.17
0,1.53,271.81,19.96
0,1.5,255.1,21.15
0,1.5,253.99,21.33
0,1.49,253.84,21.14
0,1.49,255.76,21.11
0,1.49,302.92,20.57
0,1.49,297.06,20.48
0,1.49,263.55,20.06
0,1.95,357.56,20.07
0,1.97,288.26,18.63
0,1.77,231.87,18.43
0,1.52,24.17,13.47
0,1.51,4.24,3.63
0,1.52,6.12,1.07
0,1.53,43.92,45
0,1.59,439.2,114.5
0,1.98,991.98,52.82
0,1.75,997.65,18.31
0,1.49,997.91,12.86
0,1.49,997.26,13.5
0,1.86,996.59,15.16
0,1.62,760.5,16.61
0,1.51,282.3,16.43
0,1.52,263.43,18.92
0,1.55,261.29,19.22
0,1.57,209.7,20.62
0,1.55,190.62,20.81
0,1.53,231.31,21.71
0,1.51,240.1,21.85
0,1.5,329.24,21.73
2.2,1.51,354.26,21.71
5.6,1.54,379.89,19.38
3.1,1.83,467.56,19.34
0.3,2.09,521.1,16.48
0,2.08,518.67,15.95
0,1.61,287.4,14.38
0,1.6,250.96,14.19
0,1.6,224.25,10.92
0,1.6,227.1,10.49
0,1.59,168.18,8.85
0,1.6,147.82,8.72
0,1.6,140.11,9.19
0,1.6,127.76,9.23
0,1.59,148.53,10.48
0,1.58,172.35,10.65
0,1.58,178.13,13.72
0,1.58,187.35,14.13
0,1.58,176.33,15.92
0,1.58,168.76,16.15
0,1.57,167.65,16.6
0,1.55,167.61,16.66
0,1.52,252.71,16.79
0,1.5,280.8,16.81
0,1.49,305.15,16.33
0,1.49,296.44,16.27
0,1.48,335.7,16.19
0,1.48,346.41,16.16
0,1.52,327,15.88
0,1.97,435.13,16.54
0,1.78,296.38,14.68
0,1.57,218.34,14.06
0,1.57,326.33,12.1
0,1.57,370.77,11.85
0,1.43,232.15,8.25
0,2.01,498.12,11.05
0,1.84,380.58,11.16
0,1.59,309.44,10.27
0,1.58,366.27,10.44
0,1.58,389.17,10.48
0,1.57,391.15,11.54
0,1.57,399.37,11.68
0,1.96,408.63,13.53
0,1.72,350.37,12.92
0,1.53,388.65,14.24
0,1.53,397.8,14.52
0,1.53,395.94,15.26
0,1.53,386.86,15.38
0,1.53,386.63,15.19
0,1.52,386.52,15.13
0,1.52,363.89,15.32
0,1.52,350.06,15.32
0,1.53,328.76,15.61
0,1.54,319.01,15.64
0,1.55,291.56,13.52
0,1.54,301.18,13.25
0,1.56,362.92,10.92
0,1.62,388.35,10.78
0,1.98,504.06,10.2
0,1.96,502.73,9.91
0,1.71,438.88,11.25
0,1.55,401.44,10.88
0,1.56,369.03,11.13
0,1.56,367.83,11.19
0,1.56,298.67,11.91
0,1.58,276.56,12
0,1.97,427.59,14.72
0,1.51,342.62,12.39
0,1.51,346.99,13.84
0,1.5,342.98,14.04
0,1.49,367.73,14.56
0,1.49,369.27,14.63
0,1.49,342.72,15.44
0,1.48,328.65,15.55
0,1.48,348.92,15.81
0,1.48,349.51,15.83
0,1.49,314.1,16.04
0,1.86,409.37,17.49
0,1.76,274.83,16.24
0,1.5,187.92,15.01
0,1.5,297.53,13.72
0,1.5,338.4,13.54
0,1.73,429.35,13.61
0,1.88,489.56,14.06
0,1.49,363.75,11.6
0,1.5,379.55,11.5
0,1.5,380.44,11.19
0,1.47,389.94,11.23
0,1.46,394.21,11.5
0,1.9,539.4,13.91
0,1.47,374.81,12.83
0,1.48,369.48,12.99
0,1.47,352.28,13.98
0,1.46,353.25,14.12
0,1.46,298.67,14.59
0,1.45,271.13,14.65
0,1.45,331.7,15.49
0,1.45,350.43,18.69
0,1.45,369.13,16.63
0,1.45,363.15,16.28
0,1.87,501.83,17.24
0,1.91,515.02,17.26
0,1.47,436.63,15.18
0,1.46,951.66,15.07
0,1.47,935.43,35.32
0,1.48,212.6,26.33
0,1.49,45.96,77.33
0,1.51,581.43,39.48
0,1.89,962.29,74.67
0,1.96,706.03,23.52
0,1.49,618.25,18.14
0,1.47,269.19,18.06
0,1.48,336.27,17.36
0,1.48,388.04,17.28
0,1.93,532.21,17.79
0,1.8,364.43,17.39
0,1.46,314.31,16.76
0,1.46,338.45,16.82
0,1.45,353.66,17.14
0,1.45,368.97,17.2
0,1.45,337.8,17.22
0.3,1.45,293.44,17.22
0.2,1.45,290.88,16.88
0,1.45,283.24,16.82
0,1.46,260.1,15.94
0,1.88,305.5,16.94
0.2,1.95,379.82,16.76
0,1.55,347.62,15.6
0.1,1.54,354.08,13.38
0,1.53,373.6,13.1
0,1.85,490.6,12.86
0,1.71,446.82,12.03
0,1.53,382.34,10.67
10.2,1.56,382.89,10.59
0.2,1.6,513.15,11.09
0,1.63,514.57,11.18
0.1,1.64,504.87,12.84
0,1.64,439.94,13.06
0.8,1.64,319.99,14.28
0.1,1.63,423.59,14.44
0,1.63,361.72,14.27
0,1.63,254.88,14.24
0.1,1.63,219.86,14.29
0,1.63,192.74,14.29
0,1.63,172.37,13.66
0,1.61,162.03,13.57
0,1.6,192.52,13.26
0,1.61,213.4,13.24
0,1.62,172.95,12.67
0,2.04,135.11,14.69
0,2.04,193.79,13.36
0,2.03,260.83,13.14
0,1.54,192.04,9.84
0,1.52,178.84,9.65
0,1.51,220.17,9.41
0,1.51,270.13,9.34
0,1.51,294.14,10.14
0,1.52,300.43,11.95
0,1.52,294.93,10.29
0,1.53,268.02,10.09
0,1.54,266.9,9.9
0,2,325.63,12.34
0,1.98,334.63,13.03
0,1.75,313.97,12.12
0,1.48,315.62,11.24
0,1.47,352.48,11.34
0,1.46,364.22,12.67
0,1.46,397,12.83
0,1.46,384.73,13.45
0.3,1.46,385.44,13.51
11.5,1.56,363.7,14.14
22.6,1.61,332.93,14.23
12.5,2.04,338.9,15.12
5.8,2.29,231.56,15.45
0.1,1.83,208.11,11.45
1.9,1.62,362.02,10.79
2.3,1.61,664.55,8.21
0,1.61,956.99,7.9
0,1.96,478.49,9.98
0,2.14,231.77,41.74
0,1.78,198.95,31.31
0,1.6,219.13,15.57
0,1.61,234.88,9.98
0,1.65,212.59,8.98
0,2.13,179.93,8.95
0,1.9,95.65,8.33
0,1.6,80.17,7.13
0,1.6,84.23,7.02
0,1.6,81.75,6.71
0,1.6,70.37,6.66
0,1.59,66.28,7.17
0,1.59,62.49,7.26
0,1.59,61.17,7.51
0,1.59,59.79,7.54
0,1.59,59.09,7.74
0,1.59,60.09,7.76
3.3,2.07,77.65,8.44
0.1,2.12,133.36,8.49
0,2.11,136.75,8.2
0,1.61,101.52,7.12
0,1.59,92.09,7.38
0,1.72,82.22,7.85
0,2.12,89.21,8.82
0,2.11,169.66,8.82
0,2.1,174.94,8.43
0,1.61,127.82,7.02
0,1.59,123.28,6.94
0,1.92,101.51,7.88
0,2.11,106.33,8.55
0,2.07,115.41,8.67
0,1.71,122.44,10.39
0,1.74,191.59,10.05
0,1.6,172.07,8.38
0,1.59,166.55,8.42
0,1.59,174.5,8.66
0,1.59,169.8,8.68
0,1.58,169.49,8.83
0,1.58,174.83,8.87
0,1.9,176.43,10.13
0,2.08,165.53,10.8
0,2.08,173.66,8.58
0,2.07,246.3,8.2
0,1.83,235.87,8.64
0,1.61,236.93,7.81
0,1.76,232.41,8.4
0,2.06,215.6,9.83
0,2.04,218.97,10.38
0,2.05,195.51,10.56
0,2.05,198.7,9.91
0,1.62,205.8,8.76
0,1.61,201.1,9.83
0,1.96,212.06,11.83
0,2.04,219.08,12.71
0,2.02,201.74,12.68
0,1.99,203.72,12.98
0,1.87,190.15,13.16
0,1.56,179.09,11.8
0,1.54,185.08,12.04
0,1.53,175.21,11.86
0,1.52,152.05,8.05
0,1.51,146.25,9.35
0,1.51,124.48,10.1
0,1.71,141.23,7.39
0,1.92,313.05,9.34
0,1.93,326.05,8.73
0,1.49,356.99,8.41
0,1.86,459.5,8.29
0,1.99,200.56,8.52
0,2.03,194.45,8.9
0,2.03,161.97,8.91
0,2.02,167.98,9.37
0,2,178.81,9.4
0,1.95,189.97,9.67
0,1.95,288.16,9.73
0,1.96,296.35,9.81
0,1.93,322.7,9.67
0,1.51,241.85,8.13
0,1.52,153.78,8.38
0,1.96,185.78,10.81
0,1.93,358.96,10.72
0,1.52,288.91,9.03
0.1,1.52,386.09,9.05
0.2,1.53,383.77,9.34
0.1,1.54,381.56,9.36
0.6,1.54,368.5,10.03
2.4,1.54,290.92,12.56
1.1,1.7,346.63,11.68
1.4,1.99,524.23,12.49
0.2,1.96,536.08,11.98
0,1.95,538.27,11.87
0.6,1.94,519.95,11.05
0.2,1.73,383.16,10.19
0.2,1.72,365.93,9.72
0.1,1.94,265.46,10.53
0,1.95,260.43,11.9
0,1.95,174.92,12.39
0,1.77,175.37,10.14
0,1.5,228.99,8.62
0,1.49,232.43,9.94
0,1.49,189.96,10.06
0,1.48,222.79,12.47
0,1.48,391.52,12.76
0.4,1.48,377.22,14.81
1,1.49,332.25,15.05
2.3,1.49,355.4,15.86
0,1.5,436.53,15.94
0.2,1.51,422.92,15.17
0.6,1.51,408.24,15.07
1.9,1.52,398.12,14.76
0.1,1.52,270.27,14.72
0,1.52,281.81,16.03
0,1.59,415.08,16.17
0.1,2,521.8,13.6
0,1.99,430.52,13.29
0,1.99,435.28,10.01
0,2,523.84,9.61
0,1.75,447.09,8.82
0,1.52,253.62,7.8
0,1.53,269.27,8.71
0,1.97,492.24,10.25
0,1.97,493.56,9.5
0,1.7,380.3,8.54
0,1.5,318.5,8.54
0,1.62,261.81,9.07
0,1.96,304.26,10.49
0,1.94,302.35,10.52
0,1.51,370.03,13.1
0,1.49,239.98,13.53
0,1.5,245.57,14.82
0,1.49,337.88,14.98
0,1.49,337.09,12.39
0,1.48,336.99,12.08
0,1.48,334.7,11.89
0,1.48,377.59,11.87
0,1.9,498.92,13.45
0,1.92,325.91,13.59
0,1.93,336.03,12.72
0,1.93,440.33,12.62
0,1.68,383.06,8.93
0,1.48,332.69,7.89
0,1.48,324.94,7.02
0,1.55,297.7,7.23
0,1.93,404.07,9.78
0,1.93,532.86,9.93
0,1.8,477.3,9.75
0,1.47,246.76,9.01
0,1.48,260.18,9.93
0,1.54,365.02,10.15
0,1.94,472.44,10.81
0,1.94,444.62,10.84
0,1.62,379.05,13.44
0,1.49,347.08,13.83
0,1.48,336.01,15.99
0,1.47,309.89,16.24
0,1.47,325.55,15.18
0,1.47,410.1,15.04
0,1.47,387.74,14.59
0,1.47,261.12,14.54
0,1.48,269.17,15.66
0,1.91,436.72,15.16
0,1.93,437.63,12.97
0,1.94,442.81,12.71
0,1.71,393.8,10.12
0,1.47,274.67,9.92
0,1.47,251.29,10.18
0,1.47,300.87,10.27
0,1.5,312.73,10.54
0,1.95,492.37,11.88
0,1.95,482,12.2
0,1.72,302.8,11.73
0,1.49,282.26,12.53
0,1.49,345.04,12.74
0,1.49,348.14,15.51
0,1.53,399.75,16.07
0,1.97,508.21,19.99
0,1.93,466.64,20.25
0,1.5,362.46,19.23
0,1.49,364.59,19.2
0,1.49,361.36,17.95
0,1.48,401.72,17.78
0,1.48,388.04,18.61
0,1.48,385.61,18.68
0,1.48,380.62,18.02
0,1.9,516.01,18.34
0,1.92,508.13,16.12
0,1.85,376.27,15.73
0,1.46,272.89,12.37
0,1.46,250.33,12.14
